record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason,good_units,defect_rate,scrap_rate
740,2025-03-24,Afternoon,Line A,Product Beta,1412,22,4,18.26,Assembly Error,Quality Issue,1386,0.0156,0.0028
741,2025-03-24,Night,Line A,Product Gamma,1275,45,6,10.92,Surface Defect,,1224,0.0353,0.0047
742,2025-03-24,Morning,Line B,Product Delta,1264,38,3,35.84,Dimensional Error,Quality Issue,1223,0.0301,0.0024
743,2025-03-24,Afternoon,Line B,Product Beta,1218,14,2,57.96,Dimensional Error,Material Shortage,1202,0.0115,0.0016
744,2025-03-24,Night,Line B,Product Alpha,1163,12,3,18.53,Assembly Error,Maintenance,1148,0.0103,0.0026
745,2025-03-24,Morning,Line C,Product Gamma,1075,64,13,15.94,Assembly Error,Maintenance,998,0.0595,0.0121
746,2025-03-24,Afternoon,Line C,Product Delta,1017,17,2,75.57,Coating Defect,Maintenance,998,0.0167,0.002
747,2025-03-24,Night,Line C,Product Alpha,984,34,8,55.61,Surface Defect,Maintenance,942,0.0346,0.0081
748,2025-03-25,Morning,Line A,Product Delta,1415,36,10,44.53,Dimensional Error,Material Shortage,1369,0.0254,0.0071
749,2025-03-25,Afternoon,Line A,Product Gamma,1470,32,8,45.1,Surface Defect,Changeover,1430,0.0218,0.0054
750,2025-03-25,Night,Line A,Product Alpha,1307,56,14,62.15,Assembly Error,Mechanical Failure,1237,0.0428,0.0107
751,2025-03-25,Morning,Line B,Product Alpha,1341,70,14,38.14,Coating Defect,Changeover,1257,0.0522,0.0104
752,2025-03-25,Afternoon,Line B,Product Gamma,1215,21,6,69.23,Coating Defect,Maintenance,1188,0.0173,0.0049
753,2025-03-25,Night,Line B,Product Beta,1115,15,4,10.74,Assembly Error,,1096,0.0135,0.0036
754,2025-03-25,Morning,Line C,Product Beta,1092,53,10,14.62,Dimensional Error,,1029,0.0485,0.0092
755,2025-03-25,Afternoon,Line C,Product Gamma,1149,9,1,46.37,Coating Defect,Mechanical Failure,1139,0.0078,0.0009
756,2025-03-25,Night,Line C,Product Gamma,1121,63,18,36.21,Dimensional Error,Maintenance,1040,0.0562,0.0161
757,2025-03-26,Morning,Line A,Product Alpha,1506,46,12,61.34,Assembly Error,Mechanical Failure,1448,0.0305,0.008
758,2025-03-26,Afternoon,Line A,Product Beta,1485,55,15,42.48,Assembly Error,Quality Issue,1415,0.037,0.0101
759,2025-03-26,Night,Line A,Product Beta,1324,64,14,73.61,Assembly Error,Mechanical Failure,1246,0.0483,0.0106
760,2025-03-26,Morning,Line B,Product Gamma,1320,82,7,19.87,Coating Defect,Quality Issue,1231,0.0621,0.0053
761,2025-03-26,Afternoon,Line B,Product Alpha,1172,58,7,77.05,Coating Defect,Material Shortage,1107,0.0495,0.006
762,2025-03-26,Night,Line B,Product Delta,1159,10,3,33.79,Coating Defect,Quality Issue,1146,0.0086,0.0026
763,2025-03-26,Morning,Line C,Product Delta,1214,16,2,50.72,Assembly Error,Quality Issue,1196,0.0132,0.0016
764,2025-03-26,Afternoon,Line C,Product Gamma,1120,44,8,61.51,Surface Defect,Maintenance,1068,0.0393,0.0071
765,2025-03-26,Night,Line C,Product Beta,1028,49,5,71.23,Surface Defect,Mechanical Failure,974,0.0477,0.0049
766,2025-03-27,Morning,Line A,Product Gamma,1452,78,23,32.09,Dimensional Error,Quality Issue,1351,0.0537,0.0158
767,2025-03-27,Afternoon,Line A,Product Alpha,1508,49,7,64.3,Surface Defect,Maintenance,1452,0.0325,0.0046
768,2025-03-27,Night,Line A,Product Gamma,1321,57,16,45.82,Dimensional Error,Mechanical Failure,1248,0.0431,0.0121
769,2025-03-27,Morning,Line B,Product Gamma,1251,36,11,63.94,Dimensional Error,Quality Issue,1204,0.0288,0.0088
770,2025-03-27,Afternoon,Line B,Product Alpha,1237,15,3,11.69,Surface Defect,,1219,0.0121,0.0024
771,2025-03-27,Night,Line B,Product Delta,1198,56,5,24.15,Coating Defect,Mechanical Failure,1137,0.0467,0.0042
772,2025-03-27,Morning,Line C,Product Gamma,1065,19,2,43.74,Coating Defect,Changeover,1044,0.0178,0.0019
773,2025-03-27,Afternoon,Line C,Product Beta,1176,49,6,56.85,Surface Defect,Quality Issue,1121,0.0417,0.0051
774,2025-03-27,Night,Line C,Product Alpha,1065,55,11,30.53,Surface Defect,Mechanical Failure,999,0.0516,0.0103
775,2025-03-28,Morning,Line A,Product Beta,1554,89,18,22.71,Assembly Error,Material Shortage,1447,0.0573,0.0116
776,2025-03-28,Afternoon,Line A,Product Gamma,1483,72,20,26.61,Coating Defect,Changeover,1391,0.0486,0.0135
777,2025-03-28,Night,Line A,Product Gamma,1375,52,11,29.6,Assembly Error,Mechanical Failure,1312,0.0378,0.008
778,2025-03-28,Morning,Line B,Product Alpha,1314,79,18,82.11,Dimensional Error,Quality Issue,1217,0.0601,0.0137
779,2025-03-28,Afternoon,Line B,Product Alpha,1183,39,6,81.32,Coating Defect,Mechanical Failure,1138,0.033,0.0051
780,2025-03-28,Night,Line B,Product Gamma,1198,48,10,38.05,Coating Defect,Changeover,1140,0.0401,0.0083
781,2025-03-28,Morning,Line C,Product Alpha,1183,58,8,58.95,Dimensional Error,Quality Issue,1117,0.049,0.0068
782,2025-03-28,Afternoon,Line C,Product Delta,1107,49,11,38.88,Dimensional Error,Maintenance,1047,0.0443,0.0099
783,2025-03-28,Night,Line C,Product Beta,980,29,5,12.18,Coating Defect,,946,0.0296,0.0051
784,2025-03-29,Morning,Line A,Product Alpha,1514,55,12,30.21,Surface Defect,Changeover,1447,0.0363,0.0079
785,2025-03-29,Afternoon,Line A,Product Gamma,1451,42,9,64.67,Dimensional Error,Mechanical Failure,1400,0.0289,0.0062
786,2025-03-29,Night,Line A,Product Alpha,1333,21,6,19.15,Surface Defect,Mechanical Failure,1306,0.0158,0.0045
787,2025-03-29,Morning,Line B,Product Alpha,1365,46,4,67.81,Dimensional Error,Changeover,1315,0.0337,0.0029
788,2025-03-29,Afternoon,Line B,Product Alpha,1315,81,7,15.88,Assembly Error,Material Shortage,1227,0.0616,0.0053
789,2025-03-29,Night,Line B,Product Delta,1240,53,10,80.83,Dimensional Error,Changeover,1177,0.0427,0.0081
790,2025-03-29,Morning,Line C,Product Gamma,1107,17,4,74.81,Assembly Error,Changeover,1086,0.0154,0.0036
791,2025-03-29,Afternoon,Line C,Product Beta,1176,67,15,13.53,Assembly Error,,1094,0.057,0.0128
792,2025-03-29,Night,Line C,Product Delta,999,61,5,38.0,Dimensional Error,Mechanical Failure,933,0.0611,0.005
793,2025-03-30,Morning,Line A,Product Gamma,1491,90,17,77.06,Dimensional Error,Changeover,1384,0.0604,0.0114
794,2025-03-30,Afternoon,Line A,Product Delta,1488,22,3,70.32,Assembly Error,Material Shortage,1463,0.0148,0.002
795,2025-03-30,Night,Line A,Product Beta,1399,24,2,48.58,Dimensional Error,Maintenance,1373,0.0172,0.0014
796,2025-03-30,Morning,Line B,Product Delta,1206,73,22,80.54,Assembly Error,Quality Issue,1111,0.0605,0.0182
797,2025-03-30,Afternoon,Line B,Product Gamma,1179,16,4,70.11,Surface Defect,Maintenance,1159,0.0136,0.0034
798,2025-03-30,Night,Line B,Product Gamma,1161,69,18,16.81,Dimensional Error,Mechanical Failure,1074,0.0594,0.0155
799,2025-03-30,Morning,Line C,Product Alpha,1222,61,15,24.61,Dimensional Error,Mechanical Failure,1146,0.0499,0.0123
800,2025-03-30,Afternoon,Line C,Product Alpha,1161,18,2,17.67,Dimensional Error,Quality Issue,1141,0.0155,0.0017
801,2025-03-30,Night,Line C,Product Beta,1086,28,4,52.45,Coating Defect,Changeover,1054,0.0258,0.0037
802,2025-03-31,Morning,Line A,Product Delta,1558,96,15,14.44,Assembly Error,,1447,0.0616,0.0096
803,2025-03-31,Afternoon,Line A,Product Gamma,1424,63,15,47.61,Dimensional Error,Quality Issue,1346,0.0442,0.0105
804,2025-03-31,Night,Line A,Product Alpha,1376,80,21,55.96,Surface Defect,Mechanical Failure,1275,0.0581,0.0153
805,2025-03-31,Morning,Line B,Product Gamma,1215,16,3,76.64,Surface Defect,Changeover,1196,0.0132,0.0025
806,2025-03-31,Afternoon,Line B,Product Alpha,1333,42,7,49.21,Assembly Error,Material Shortage,1284,0.0315,0.0053
807,2025-03-31,Night,Line B,Product Delta,1094,59,5,29.67,Surface Defect,Mechanical Failure,1030,0.0539,0.0046
808,2025-03-31,Morning,Line C,Product Gamma,1162,58,15,25.67,Coating Defect,Maintenance,1089,0.0499,0.0129
809,2025-03-31,Afternoon,Line C,Product Gamma,1163,43,6,65.85,Assembly Error,Material Shortage,1114,0.037,0.0052
810,2025-03-31,Night,Line C,Product Beta,1081,32,3,45.14,Assembly Error,Mechanical Failure,1046,0.0296,0.0028
811,2025-04-01,Morning,Line A,Product Beta,1406,53,15,13.96,Surface Defect,,1338,0.0377,0.0107
812,2025-04-01,Afternoon,Line A,Product Gamma,1384,51,13,82.55,Surface Defect,Mechanical Failure,1320,0.0368,0.0094
813,2025-04-01,Night,Line A,Product Alpha,1444,12,4,48.93,Coating Defect,Material Shortage,1428,0.0083,0.0028
814,2025-04-01,Morning,Line B,Product Alpha,1261,43,12,23.75,Surface Defect,Quality Issue,1206,0.0341,0.0095
815,2025-04-01,Afternoon,Line B,Product Delta,1295,59,14,20.99,Surface Defect,Material Shortage,1222,0.0456,0.0108
816,2025-04-01,Night,Line B,Product Gamma,1251,37,8,76.83,Coating Defect,Quality Issue,1206,0.0296,0.0064
817,2025-04-01,Morning,Line C,Product Gamma,1160,37,10,46.65,Surface Defect,Mechanical Failure,1113,0.0319,0.0086
818,2025-04-01,Afternoon,Line C,Product Delta,1155,20,5,27.1,Coating Defect,Changeover,1130,0.0173,0.0043
819,2025-04-01,Night,Line C,Product Alpha,979,11,1,54.3,Coating Defect,Mechanical Failure,967,0.0112,0.001
820,2025-04-02,Morning,Line A,Product Alpha,1506,13,4,65.88,Dimensional Error,Mechanical Failure,1489,0.0086,0.0027
821,2025-04-02,Afternoon,Line A,Product Delta,1426,72,21,42.06,Assembly Error,Quality Issue,1333,0.0505,0.0147
822,2025-04-02,Night,Line A,Product Beta,1427,87,17,72.05,Coating Defect,Changeover,1323,0.061,0.0119
823,2025-04-02,Morning,Line B,Product Beta,1242,37,5,30.77,Assembly Error,Changeover,1200,0.0298,0.004
824,2025-04-02,Afternoon,Line B,Product Alpha,1286,71,12,35.48,Assembly Error,Quality Issue,1203,0.0552,0.0093
825,2025-04-02,Night,Line B,Product Beta,1205,57,15,66.67,Coating Defect,Maintenance,1133,0.0473,0.0124
826,2025-04-02,Morning,Line C,Product Beta,1141,48,6,44.32,Surface Defect,Quality Issue,1087,0.0421,0.0053
827,2025-04-02,Afternoon,Line C,Product Delta,1038,59,9,60.79,Assembly Error,Maintenance,970,0.0568,0.0087
828,2025-04-02,Night,Line C,Product Delta,1057,48,6,24.07,Coating Defect,Quality Issue,1003,0.0454,0.0057
829,2025-04-03,Morning,Line A,Product Alpha,1553,77,19,16.57,Dimensional Error,Maintenance,1457,0.0496,0.0122
830,2025-04-03,Afternoon,Line A,Product Beta,1477,17,2,37.44,Surface Defect,Mechanical Failure,1458,0.0115,0.0014
831,2025-04-03,Night,Line A,Product Alpha,1362,74,21,8.12,Surface Defect,,1267,0.0543,0.0154
832,2025-04-03,Morning,Line B,Product Beta,1231,63,9,35.13,Surface Defect,Changeover,1159,0.0512,0.0073
833,2025-04-03,Afternoon,Line B,Product Delta,1227,13,3,63.97,Surface Defect,Material Shortage,1211,0.0106,0.0024
834,2025-04-03,Night,Line B,Product Alpha,1159,54,14,41.44,Assembly Error,Mechanical Failure,1091,0.0466,0.0121
835,2025-04-03,Morning,Line C,Product Gamma,1078,32,3,40.57,Assembly Error,Quality Issue,1043,0.0297,0.0028
836,2025-04-03,Afternoon,Line C,Product Gamma,1081,26,6,57.9,Surface Defect,Quality Issue,1049,0.0241,0.0056
837,2025-04-03,Night,Line C,Product Alpha,1029,64,19,58.03,Dimensional Error,Maintenance,946,0.0622,0.0185
838,2025-04-04,Morning,Line A,Product Alpha,1483,71,16,57.56,Surface Defect,Changeover,1396,0.0479,0.0108
839,2025-04-04,Afternoon,Line A,Product Gamma,1521,91,11,50.07,Dimensional Error,Maintenance,1419,0.0598,0.0072
840,2025-04-04,Night,Line A,Product Gamma,1345,72,11,47.89,Surface Defect,Mechanical Failure,1262,0.0535,0.0082
841,2025-04-04,Morning,Line B,Product Gamma,1280,58,9,56.93,Assembly Error,Changeover,1213,0.0453,0.007
842,2025-04-04,Afternoon,Line B,Product Delta,1172,30,4,77.87,Coating Defect,Quality Issue,1138,0.0256,0.0034
843,2025-04-04,Night,Line B,Product Gamma,1139,10,2,31.89,Surface Defect,Material Shortage,1127,0.0088,0.0018
844,2025-04-04,Morning,Line C,Product Gamma,1059,12,3,59.08,Dimensional Error,Material Shortage,1044,0.0113,0.0028
845,2025-04-04,Afternoon,Line C,Product Alpha,1053,16,2,27.97,Dimensional Error,Mechanical Failure,1035,0.0152,0.0019
846,2025-04-04,Night,Line C,Product Gamma,1033,21,2,68.63,Surface Defect,Maintenance,1010,0.0203,0.0019
847,2025-04-05,Morning,Line A,Product Delta,1526,87,17,72.4,Dimensional Error,Mechanical Failure,1422,0.057,0.0111
848,2025-04-05,Afternoon,Line A,Product Beta,1417,40,9,45.08,Surface Defect,Changeover,1368,0.0282,0.0064
849,2025-04-05,Night,Line A,Product Gamma,1292,27,2,66.84,Surface Defect,Material Shortage,1263,0.0209,0.0015
850,2025-04-05,Morning,Line B,Product Alpha,1362,43,5,31.99,Surface Defect,Changeover,1314,0.0316,0.0037
851,2025-04-05,Afternoon,Line B,Product Delta,1325,32,4,26.51,Surface Defect,Mechanical Failure,1289,0.0242,0.003
852,2025-04-05,Night,Line B,Product Alpha,1120,45,8,10.0,Coating Defect,,1067,0.0402,0.0071
853,2025-04-05,Morning,Line C,Product Beta,1129,65,12,20.12,Surface Defect,Material Shortage,1052,0.0576,0.0106
854,2025-04-05,Afternoon,Line C,Product Delta,1062,29,5,75.53,Surface Defect,Mechanical Failure,1028,0.0273,0.0047
855,2025-04-05,Night,Line C,Product Alpha,1020,58,17,80.54,Coating Defect,Material Shortage,945,0.0569,0.0167
856,2025-04-06,Morning,Line A,Product Alpha,1547,16,5,30.13,Assembly Error,Quality Issue,1526,0.0103,0.0032
857,2025-04-06,Afternoon,Line A,Product Beta,1499,94,11,46.5,Dimensional Error,Maintenance,1394,0.0627,0.0073
858,2025-04-06,Night,Line A,Product Beta,1370,83,12,80.68,Coating Defect,Quality Issue,1275,0.0606,0.0088
859,2025-04-06,Morning,Line B,Product Alpha,1307,50,9,34.62,Assembly Error,Changeover,1248,0.0383,0.0069
860,2025-04-06,Afternoon,Line B,Product Delta,1239,62,15,46.65,Dimensional Error,Material Shortage,1162,0.05,0.0121
861,2025-04-06,Night,Line B,Product Gamma,1206,54,8,13.9,Assembly Error,,1144,0.0448,0.0066
862,2025-04-06,Morning,Line C,Product Delta,1121,44,9,54.85,Coating Defect,Changeover,1068,0.0393,0.008
863,2025-04-06,Afternoon,Line C,Product Beta,1105,14,4,59.62,Coating Defect,Changeover,1087,0.0127,0.0036
864,2025-04-06,Night,Line C,Product Gamma,1017,37,9,72.45,Assembly Error,Material Shortage,971,0.0364,0.0088
865,2025-04-07,Morning,Line A,Product Delta,1577,51,8,32.18,Dimensional Error,Quality Issue,1518,0.0323,0.0051
866,2025-04-07,Afternoon,Line A,Product Delta,1436,18,5,51.36,Dimensional Error,Maintenance,1413,0.0125,0.0035
867,2025-04-07,Night,Line A,Product Alpha,1276,45,7,81.02,Dimensional Error,Changeover,1224,0.0353,0.0055
868,2025-04-07,Morning,Line B,Product Gamma,1352,57,14,47.03,Assembly Error,Quality Issue,1281,0.0422,0.0104
869,2025-04-07,Afternoon,Line B,Product Delta,1328,68,20,58.47,Dimensional Error,Material Shortage,1240,0.0512,0.0151
870,2025-04-07,Night,Line B,Product Gamma,1237,63,12,30.92,Assembly Error,Quality Issue,1162,0.0509,0.0097
871,2025-04-07,Morning,Line C,Product Gamma,1200,53,11,68.26,Surface Defect,Quality Issue,1136,0.0442,0.0092
872,2025-04-07,Afternoon,Line C,Product Delta,1088,52,12,25.42,Dimensional Error,Changeover,1024,0.0478,0.011
873,2025-04-07,Night,Line C,Product Delta,974,49,12,59.79,Coating Defect,Quality Issue,913,0.0503,0.0123
874,2025-04-08,Morning,Line A,Product Gamma,1485,12,2,70.75,Coating Defect,Quality Issue,1471,0.0081,0.0013
875,2025-04-08,Afternoon,Line A,Product Beta,1512,54,10,58.58,Dimensional Error,Mechanical Failure,1448,0.0357,0.0066
876,2025-04-08,Night,Line A,Product Alpha,1439,71,7,11.46,Dimensional Error,,1361,0.0493,0.0049
877,2025-04-08,Morning,Line B,Product Beta,1252,60,13,22.15,Surface Defect,Maintenance,1179,0.0479,0.0104
878,2025-04-08,Afternoon,Line B,Product Alpha,1252,62,5,50.32,Dimensional Error,Maintenance,1185,0.0495,0.004
879,2025-04-08,Night,Line B,Product Beta,1174,71,18,69.06,Coating Defect,Changeover,1085,0.0605,0.0153
880,2025-04-08,Morning,Line C,Product Alpha,1134,54,11,44.67,Assembly Error,Maintenance,1069,0.0476,0.0097
881,2025-04-08,Afternoon,Line C,Product Gamma,1187,56,6,23.82,Dimensional Error,Maintenance,1125,0.0472,0.0051
882,2025-04-08,Night,Line C,Product Gamma,979,48,10,81.94,Coating Defect,Changeover,921,0.049,0.0102
883,2025-04-09,Morning,Line A,Product Delta,1478,13,2,76.65,Assembly Error,Changeover,1463,0.0088,0.0014
884,2025-04-09,Afternoon,Line A,Product Gamma,1368,21,5,35.36,Surface Defect,Maintenance,1342,0.0154,0.0037
885,2025-04-09,Night,Line A,Product Alpha,1439,44,6,24.63,Dimensional Error,Mechanical Failure,1389,0.0306,0.0042
886,2025-04-09,Morning,Line B,Product Alpha,1356,17,2,45.56,Dimensional Error,Mechanical Failure,1337,0.0125,0.0015
887,2025-04-09,Afternoon,Line B,Product Beta,1318,53,10,32.49,Coating Defect,Changeover,1255,0.0402,0.0076
888,2025-04-09,Night,Line B,Product Beta,1114,19,3,13.07,Assembly Error,,1092,0.0171,0.0027
889,2025-04-09,Morning,Line C,Product Alpha,1061,16,3,66.99,Assembly Error,Changeover,1042,0.0151,0.0028
890,2025-04-09,Afternoon,Line C,Product Alpha,1136,34,10,72.82,Coating Defect,Changeover,1092,0.0299,0.0088
891,2025-04-09,Night,Line C,Product Alpha,1083,22,3,29.79,Surface Defect,Maintenance,1058,0.0203,0.0028
892,2025-04-10,Morning,Line A,Product Gamma,1467,48,11,71.1,Surface Defect,Mechanical Failure,1408,0.0327,0.0075
893,2025-04-10,Afternoon,Line A,Product Beta,1509,38,5,45.31,Dimensional Error,Material Shortage,1466,0.0252,0.0033
894,2025-04-10,Night,Line A,Product Beta,1418,49,7,78.59,Dimensional Error,Maintenance,1362,0.0346,0.0049
895,2025-04-10,Morning,Line B,Product Beta,1268,68,18,17.58,Surface Defect,Maintenance,1182,0.0536,0.0142
896,2025-04-10,Afternoon,Line B,Product Gamma,1184,27,8,31.52,Surface Defect,Mechanical Failure,1149,0.0228,0.0068
897,2025-04-10,Night,Line B,Product Beta,1144,37,4,57.66,Surface Defect,Material Shortage,1103,0.0323,0.0035
898,2025-04-10,Morning,Line C,Product Alpha,1082,64,11,57.03,Assembly Error,Quality Issue,1007,0.0591,0.0102
899,2025-04-10,Afternoon,Line C,Product Gamma,1028,37,9,40.11,Assembly Error,Quality Issue,982,0.036,0.0088
900,2025-04-10,Night,Line C,Product Delta,1098,17,5,73.42,Assembly Error,Changeover,1076,0.0155,0.0046
901,2025-04-11,Morning,Line A,Product Beta,1418,78,22,60.99,Surface Defect,Changeover,1318,0.055,0.0155
902,2025-04-11,Afternoon,Line A,Product Gamma,1445,89,11,45.4,Assembly Error,Changeover,1345,0.0616,0.0076
903,2025-04-11,Night,Line A,Product Delta,1378,23,3,25.4,Surface Defect,Mechanical Failure,1352,0.0167,0.0022
904,2025-04-11,Morning,Line B,Product Alpha,1302,38,10,18.85,Dimensional Error,Changeover,1254,0.0292,0.0077
905,2025-04-11,Afternoon,Line B,Product Alpha,1282,25,7,75.98,Assembly Error,Mechanical Failure,1250,0.0195,0.0055
906,2025-04-11,Night,Line B,Product Gamma,1257,43,7,30.02,Assembly Error,Mechanical Failure,1207,0.0342,0.0056
907,2025-04-11,Morning,Line C,Product Alpha,1105,46,6,67.04,Assembly Error,Maintenance,1053,0.0416,0.0054
908,2025-04-11,Afternoon,Line C,Product Alpha,1050,53,13,73.99,Surface Defect,Material Shortage,984,0.0505,0.0124
909,2025-04-11,Night,Line C,Product Alpha,957,43,7,29.1,Assembly Error,Quality Issue,907,0.0449,0.0073
910,2025-04-12,Morning,Line A,Product Beta,1493,53,9,57.9,Surface Defect,Material Shortage,1431,0.0355,0.006
911,2025-04-12,Afternoon,Line A,Product Alpha,1513,89,15,28.03,Dimensional Error,Maintenance,1409,0.0588,0.0099
912,2025-04-12,Night,Line A,Product Delta,1378,58,6,72.32,Surface Defect,Material Shortage,1314,0.0421,0.0044
913,2025-04-12,Morning,Line B,Product Alpha,1206,40,11,37.99,Surface Defect,Quality Issue,1155,0.0332,0.0091
914,2025-04-12,Afternoon,Line B,Product Delta,1315,56,9,68.99,Surface Defect,Quality Issue,1250,0.0426,0.0068
915,2025-04-12,Night,Line B,Product Delta,1115,21,4,42.2,Coating Defect,Changeover,1090,0.0188,0.0036
916,2025-04-12,Morning,Line C,Product Delta,1084,62,13,52.62,Coating Defect,Maintenance,1009,0.0572,0.012
917,2025-04-12,Afternoon,Line C,Product Beta,1029,27,8,9.34,Dimensional Error,,994,0.0262,0.0078
918,2025-04-12,Night,Line C,Product Gamma,1042,52,11,57.58,Surface Defect,Maintenance,979,0.0499,0.0106
919,2025-04-13,Morning,Line A,Product Beta,1496,17,2,76.3,Coating Defect,Maintenance,1477,0.0114,0.0013
920,2025-04-13,Afternoon,Line A,Product Gamma,1482,90,17,8.38,Assembly Error,,1375,0.0607,0.0115
921,2025-04-13,Night,Line A,Product Delta,1283,15,2,68.91,Coating Defect,Mechanical Failure,1266,0.0117,0.0016
922,2025-04-13,Morning,Line B,Product Delta,1230,50,8,61.67,Coating Defect,Changeover,1172,0.0407,0.0065
923,2025-04-13,Afternoon,Line B,Product Alpha,1191,32,7,57.92,Coating Defect,Mechanical Failure,1152,0.0269,0.0059
924,2025-04-13,Night,Line B,Product Gamma,1118,15,4,24.09,Surface Defect,Mechanical Failure,1099,0.0134,0.0036
925,2025-04-13,Morning,Line C,Product Delta,1078,17,4,30.6,Assembly Error,Maintenance,1057,0.0158,0.0037
926,2025-04-13,Afternoon,Line C,Product Alpha,1076,29,4,36.74,Dimensional Error,Material Shortage,1043,0.027,0.0037
927,2025-04-13,Night,Line C,Product Alpha,977,9,1,42.24,Coating Defect,Changeover,967,0.0092,0.001
928,2025-04-14,Morning,Line A,Product Beta,1551,35,7,43.34,Dimensional Error,Maintenance,1509,0.0226,0.0045
