record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason
1060,2025-04-28,Morning,Line C,Product Alpha,1140,24,5,76.67,Surface Defect,Quality Issue
1061,2025-04-28,Afternoon,Line C,Product Gamma,1152,22,5,22.77,Coating Defect,Maintenance
1062,2025-04-28,Night,Line C,Product Gamma,1031,42,12,67.49,Dimensional Error,Quality Issue
1063,2025-04-29,Morning,Line A,Product Beta,1445,82,10,44.69,Coating Defect,Quality Issue
1064,2025-04-29,Afternoon,Line A,Product Alpha,1435,81,14,10.9,Coating Defect,None
1065,2025-04-29,Night,Line A,Product Alpha,1360,62,15,50.12,Coating Defect,Quality Issue
1066,2025-04-29,Morning,Line B,Product Beta,1328,47,6,82.17,Dimensional Error,Material Shortage
1067,2025-04-29,Afternoon,Line B,Product Alpha,1272,22,4,32.13,Surface Defect,Changeover
1068,2025-04-29,Night,Line B,Product Delta,1194,57,7,79.23,Assembly Error,Quality Issue
1069,2025-04-29,Morning,Line C,Product Alpha,1167,26,7,57.32,Assembly Error,Material Shortage
1070,2025-04-29,Afternoon,Line C,Product Beta,1180,49,10,37.24,Assembly Error,Quality Issue
1071,2025-04-29,Night,Line C,Product Beta,1078,12,2,80.44,Surface Defect,Maintenance
1072,2025-04-30,Morning,Line A,Product Beta,1540,83,11,10.47,Dimensional Error,None
1073,2025-04-30,Afternoon,Line A,Product Beta,1398,60,13,23.79,Dimensional Error,Changeover
1074,2025-04-30,Night,Line A,Product Beta,1351,34,4,19.62,Assembly Error,Material Shortage
1075,2025-04-30,Morning,Line B,Product Gamma,1248,78,19,28.25,Surface Defect,Quality Issue
1076,2025-04-30,Afternoon,Line B,Product Delta,1324,21,3,21.46,Coating Defect,Maintenance
1077,2025-04-30,Night,Line B,Product Alpha,1185,10,2,15,Dimensional Error,Mechanical Failure
1078,2025-04-30,Morning,Line C,Product Gamma,1063,45,5,37.61,Assembly Error,Material Shortage
1079,2025-04-30,Afternoon,Line C,Product Alpha,1084,43,8,71.88,Coating Defect,Maintenance
1080,2025-04-30,Night,Line C,Product Alpha,1072,28,4,23.87,Dimensional Error,Quality Issue
1081,2025-05-01,Morning,Line A,Product Beta,1430,85,17,48.8,Coating Defect,Mechanical Failure
1082,2025-05-01,Afternoon,Line A,Product Beta,1433,12,2,10.06,Assembly Error,None
1083,2025-05-01,Night,Line A,Product Delta,1380,29,4,52.9,Coating Defect,Maintenance
1084,2025-05-01,Morning,Line B,Product Alpha,1246,54,8,36.26,Surface Defect,Changeover
1085,2025-05-01,Afternoon,Line B,Product Delta,1245,73,7,13.91,Assembly Error,None
1086,2025-05-01,Night,Line B,Product Alpha,1252,17,3,32.07,Dimensional Error,Changeover
1087,2025-05-01,Morning,Line C,Product Delta,1172,53,13,68.24,Assembly Error,Maintenance
1088,2025-05-01,Afternoon,Line C,Product Alpha,1079,55,12,15.25,Dimensional Error,Quality Issue
1089,2025-05-01,Night,Line C,Product Gamma,992,9,1,64.18,Surface Defect,Mechanical Failure
1090,2025-05-02,Morning,Line A,Product Delta,1431,61,16,18.86,Dimensional Error,Maintenance
1091,2025-05-02,Afternoon,Line A,Product Beta,1442,16,2,21.68,Coating Defect,Maintenance
1092,2025-05-02,Night,Line A,Product Gamma,1357,62,7,59.77,Coating Defect,Material Shortage
1093,2025-05-02,Morning,Line B,Product Beta,1250,48,9,37.91,Coating Defect,Changeover
1094,2025-05-02,Afternoon,Line B,Product Alpha,1235,28,7,20.09,Surface Defect,Mechanical Failure
1095,2025-05-02,Night,Line B,Product Beta,1260,71,7,31.49,Surface Defect,Maintenance
1096,2025-05-02,Morning,Line C,Product Beta,1073,14,3,29.38,Coating Defect,Mechanical Failure
1097,2025-05-02,Afternoon,Line C,Product Alpha,1183,54,16,9.08,Dimensional Error,None
1098,2025-05-02,Night,Line C,Product Beta,1060,66,15,30.88,Surface Defect,Changeover
1099,2025-05-03,Morning,Line A,Product Delta,1420,82,21,27.34,Surface Defect,Mechanical Failure
1100,2025-05-03,Afternoon,Line A,Product Alpha,1519,91,11,49.97,Assembly Error,Mechanical Failure
1101,2025-05-03,Night,Line A,Product Gamma,1449,41,11,30.38,Dimensional Error,Quality Issue
1102,2025-05-03,Morning,Line B,Product Alpha,1199,71,7,41.2,Surface Defect,Changeover
1103,2025-05-03,Afternoon,Line B,Product Alpha,1183,19,3,46.41,Dimensional Error,Changeover
1104,2025-05-03,Night,Line B,Product Alpha,1239,61,6,66.76,Surface Defect,Changeover
1105,2025-05-03,Morning,Line C,Product Alpha,1140,55,5,63.75,Assembly Error,Changeover
1106,2025-05-03,Afternoon,Line C,Product Gamma,1160,51,11,79.86,Dimensional Error,Maintenance
1107,2025-05-03,Night,Line C,Product Alpha,1058,51,14,68.72,Assembly Error,Maintenance
1108,2025-05-04,Morning,Line A,Product Beta,1496,75,9,58.99,Dimensional Error,Maintenance
1109,2025-05-04,Afternoon,Line A,Product Delta,1518,44,9,12.11,Assembly Error,None
1110,2025-05-04,Night,Line A,Product Gamma,1430,39,3,15.57,Coating Defect,Maintenance
1111,2025-05-04,Morning,Line B,Product Delta,1261,72,12,22.84,Surface Defect,Material Shortage
1112,2025-05-04,Afternoon,Line B,Product Gamma,1231,69,7,50.64,Surface Defect,Material Shortage
1113,2025-05-04,Night,Line B,Product Beta,1235,16,4,18.24,Assembly Error,Maintenance
1114,2025-05-04,Morning,Line C,Product Delta,1066,9,1,23.7,Dimensional Error,Changeover
1115,2025-05-04,Afternoon,Line C,Product Alpha,1068,12,1,22.72,Assembly Error,Mechanical Failure
1116,2025-05-04,Night,Line C,Product Beta,1104,32,8,19.18,Coating Defect,Maintenance
1117,2025-05-05,Morning,Line A,Product Gamma,1516,91,26,52.94,Coating Defect,Material Shortage
1118,2025-05-05,Afternoon,Line A,Product Delta,1471,37,7,21.53,Assembly Error,Quality Issue
1119,2025-05-05,Night,Line A,Product Alpha,1391,68,11,49.39,Assembly Error,Material Shortage
1120,2025-05-05,Morning,Line B,Product Beta,1238,45,6,62.16,Coating Defect,Mechanical Failure
1121,2025-05-05,Afternoon,Line B,Product Beta,1166,35,4,46.94,Surface Defect,Mechanical Failure
1122,2025-05-05,Night,Line B,Product Gamma,1185,56,16,74.29,Surface Defect,Material Shortage
1123,2025-05-05,Morning,Line C,Product Gamma,1045,53,11,29.05,Surface Defect,Quality Issue
1124,2025-05-05,Afternoon,Line C,Product Delta,1180,37,7,75.51,Surface Defect,Maintenance
1125,2025-05-05,Night,Line C,Product Gamma,976,14,1,60.53,Coating Defect,Material Shortage
1126,2025-05-06,Morning,Line A,Product Beta,1439,16,5,49.68,Surface Defect,Mechanical Failure
1127,2025-05-06,Afternoon,Line A,Product Delta,1476,92,8,38.08,Dimensional Error,Mechanical Failure
1128,2025-05-06,Night,Line A,Product Gamma,1281,15,2,69.59,Surface Defect,Maintenance
1129,2025-05-06,Morning,Line B,Product Beta,1234,50,7,25.94,Surface Defect,Material Shortage
1130,2025-05-06,Afternoon,Line B,Product Delta,1162,57,8,13.39,Dimensional Error,None
1131,2025-05-06,Night,Line B,Product Alpha,1236,63,6,57.22,Dimensional Error,Mechanical Failure
1132,2025-05-06,Morning,Line C,Product Delta,1192,17,3,68.31,Assembly Error,Material Shortage
1133,2025-05-06,Afternoon,Line C,Product Beta,1152,54,11,35.25,Dimensional Error,Mechanical Failure
1134,2025-05-06,Night,Line C,Product Delta,1038,37,7,63.82,Assembly Error,Changeover
1135,2025-05-07,Morning,Line A,Product Delta,1421,29,3,56.03,Dimensional Error,Material Shortage
1136,2025-05-07,Afternoon,Line A,Product Delta,1523,33,3,38.95,Dimensional Error,Changeover
1137,2025-05-07,Night,Line A,Product Delta,1426,68,13,38.81,Dimensional Error,Changeover
1138,2025-05-07,Morning,Line B,Product Beta,1314,81,15,23,Surface Defect,Maintenance
1139,2025-05-07,Afternoon,Line B,Product Gamma,1186,11,3,20.7,Coating Defect,Quality Issue
1140,2025-05-07,Night,Line B,Product Gamma,1207,37,10,11.12,Coating Defect,None
1141,2025-05-07,Morning,Line C,Product Alpha,1136,27,4,8.32,Surface Defect,None
1142,2025-05-07,Afternoon,Line C,Product Alpha,1143,62,10,28.77,Assembly Error,Changeover
1143,2025-05-07,Night,Line C,Product Delta,958,29,4,65.12,Dimensional Error,Maintenance
1144,2025-05-08,Morning,Line A,Product Delta,1558,63,16,28.92,Dimensional Error,Mechanical Failure
1145,2025-05-08,Afternoon,Line A,Product Delta,1448,43,7,51.06,Coating Defect,Quality Issue
1146,2025-05-08,Night,Line A,Product Gamma,1373,66,18,49.42,Surface Defect,Mechanical Failure
1147,2025-05-08,Morning,Line B,Product Gamma,1279,42,3,73.59,Surface Defect,Maintenance
1148,2025-05-08,Afternoon,Line B,Product Alpha,1232,61,11,60.85,Assembly Error,Material Shortage
1149,2025-05-08,Night,Line B,Product Beta,1110,9,1,69.88,Surface Defect,Quality Issue
1150,2025-05-08,Morning,Line C,Product Gamma,1119,52,6,45.49,Surface Defect,Mechanical Failure
1151,2025-05-08,Afternoon,Line C,Product Delta,1017,45,11,61.98,Coating Defect,Material Shortage
1152,2025-05-08,Night,Line C,Product Alpha,1058,62,13,41.28,Dimensional Error,Quality Issue
1153,2025-05-09,Morning,Line A,Product Alpha,1486,79,21,24.14,Dimensional Error,Quality Issue
1154,2025-05-09,Afternoon,Line A,Product Delta,1466,40,6,41.11,Coating Defect,Quality Issue
1155,2025-05-09,Night,Line A,Product Gamma,1441,52,10,55.3,Dimensional Error,Changeover
1156,2025-05-09,Morning,Line B,Product Alpha,1372,78,7,62.5,Dimensional Error,Quality Issue
1157,2025-05-09,Afternoon,Line B,Product Alpha,1213,55,14,61.78,Dimensional Error,Material Shortage
1158,2025-05-09,Night,Line B,Product Beta,1120,59,15,45.57,Coating Defect,Maintenance
1159,2025-05-09,Morning,Line C,Product Alpha,1058,48,11,16.3,Surface Defect,Mechanical Failure
1160,2025-05-09,Afternoon,Line C,Product Gamma,1054,62,6,63.89,Coating Defect,Maintenance
1161,2025-05-09,Night,Line C,Product Gamma,981,36,3,53.71,Coating Defect,Material Shortage
1162,2025-05-10,Morning,Line A,Product Gamma,1558,35,7,46.37,Coating Defect,Maintenance
1163,2025-05-10,Afternoon,Line A,Product Alpha,1365,30,6,65.56,Coating Defect,Quality Issue
1164,2025-05-10,Night,Line A,Product Beta,1441,85,21,27.47,Surface Defect,Changeover
1165,2025-05-10,Morning,Line B,Product Delta,1257,68,20,75.82,Coating Defect,Mechanical Failure
1166,2025-05-10,Afternoon,Line B,Product Gamma,1201,74,14,46.17,Assembly Error,Changeover
1167,2025-05-10,Night,Line B,Product Gamma,1169,37,10,66.09,Dimensional Error,Material Shortage
1168,2025-05-10,Morning,Line C,Product Gamma,1177,61,17,69.36,Assembly Error,Changeover
1169,2025-05-10,Afternoon,Line C,Product Alpha,1094,60,12,58.12,Assembly Error,Mechanical Failure
1170,2025-05-10,Night,Line C,Product Beta,966,39,6,77.08,Surface Defect,Mechanical Failure
1171,2025-05-11,Morning,Line A,Product Delta,1510,24,7,76.19,Assembly Error,Changeover
1172,2025-05-11,Afternoon,Line A,Product Gamma,1423,34,8,31.98,Coating Defect,Quality Issue
1173,2025-05-11,Night,Line A,Product Delta,1440,81,20,38.95,Coating Defect,Mechanical Failure
1174,2025-05-11,Morning,Line B,Product Delta,1228,60,17,69.08,Coating Defect,Changeover
1175,2025-05-11,Afternoon,Line B,Product Alpha,1191,58,8,42.6,Assembly Error,Mechanical Failure
1176,2025-05-11,Night,Line B,Product Delta,1142,69,15,76.05,Coating Defect,Maintenance
1177,2025-05-11,Morning,Line C,Product Gamma,1193,15,2,80.83,Surface Defect,Quality Issue
1178,2025-05-11,Afternoon,Line C,Product Gamma,1044,15,3,68.27,Dimensional Error,Material Shortage
1179,2025-05-11,Night,Line C,Product Beta,1102,39,11,50.16,Assembly Error,Maintenance
1180,2025-05-12,Morning,Line A,Product Beta,1502,15,4,39.74,Coating Defect,Changeover
1181,2025-05-12,Afternoon,Line A,Product Alpha,1520,83,16,48.5,Dimensional Error,Material Shortage
1182,2025-05-12,Night,Line A,Product Delta,1386,54,12,44.54,Dimensional Error,Mechanical Failure
1183,2025-05-12,Morning,Line B,Product Delta,1262,12,2,62.57,Assembly Error,Maintenance
1184,2025-05-12,Afternoon,Line B,Product Beta,1295,42,5,76.49,Coating Defect,Quality Issue
1185,2025-05-12,Night,Line B,Product Gamma,1230,43,6,68.08,Dimensional Error,Material Shortage
1186,2025-05-12,Morning,Line C,Product Delta,1191,62,11,46.69,Assembly Error,Mechanical Failure
1187,2025-05-12,Afternoon,Line C,Product Delta,1187,41,6,57.98,Assembly Error,Maintenance
1188,2025-05-12,Night,Line C,Product Delta,1080,21,4,76.44,Surface Defect,Maintenance
1189,2025-05-13,Morning,Line A,Product Alpha,1573,76,11,30.43,Coating Defect,Material Shortage
1190,2025-05-13,Afternoon,Line A,Product Delta,1532,14,1,57.12,Assembly Error,Material Shortage
1191,2025-05-13,Night,Line A,Product Beta,1336,28,6,56.4,Surface Defect,Mechanical Failure
1192,2025-05-13,Morning,Line B,Product Delta,1330,75,22,45.4,Dimensional Error,Material Shortage
1193,2025-05-13,Afternoon,Line B,Product Delta,1308,45,4,45.18,Coating Defect,Changeover
1194,2025-05-13,Night,Line B,Product Alpha,1246,25,4,41.63,Assembly Error,Mechanical Failure
1195,2025-05-13,Morning,Line C,Product Gamma,1202,45,5,80.18,Surface Defect,Changeover
1196,2025-05-13,Afternoon,Line C,Product Gamma,1113,63,14,33.87,Dimensional Error,Mechanical Failure
1197,2025-05-13,Night,Line C,Product Gamma,1046,46,13,21.03,Assembly Error,Quality Issue
1198,2025-05-14,Morning,Line A,Product Alpha,1465,22,3,33.91,Surface Defect,Mechanical Failure
1199,2025-05-14,Afternoon,Line A,Product Alpha,1396,21,6,32.25,Surface Defect,Maintenance
1200,2025-05-14,Night,Line A,Product Beta,1453,85,21,27.46,Surface Defect,Maintenance
1201,2025-05-14,Morning,Line B,Product Delta,1274,30,4,16.16,Dimensional Error,Maintenance
1202,2025-05-14,Afternoon,Line B,Product Alpha,1327,23,3,37.89,Dimensional Error,Mechanical Failure
1203,2025-05-14,Night,Line B,Product Gamma,1089,11,1,20.56,Assembly Error,Material Shortage
1204,2025-05-14,Morning,Line C,Product Delta,1085,46,10,78.8,Dimensional Error,Material Shortage
1205,2025-05-14,Afternoon,Line C,Product Alpha,1180,62,8,22.04,Dimensional Error,Mechanical Failure
1206,2025-05-14,Night,Line C,Product Gamma,987,45,10,74.82,Assembly Error,Mechanical Failure
1207,2025-05-15,Morning,Line A,Product Beta,1550,89,18,26.11,Surface Defect,Maintenance
1208,2025-05-15,Afternoon,Line A,Product Delta,1399,38,3,79.74,Dimensional Error,Maintenance
1209,2025-05-15,Night,Line A,Product Delta,1356,57,16,36.84,Dimensional Error,Changeover
1210,2025-05-15,Morning,Line B,Product Delta,1357,37,8,45.95,Dimensional Error,Changeover
1211,2025-05-15,Afternoon,Line B,Product Alpha,1244,37,3,80.49,Dimensional Error,Quality Issue
1212,2025-05-15,Night,Line B,Product Delta,1211,52,14,16.46,Assembly Error,Mechanical Failure
1213,2025-05-15,Morning,Line C,Product Gamma,1211,22,3,29.23,Assembly Error,Mechanical Failure
1214,2025-05-15,Afternoon,Line C,Product Delta,1023,46,5,75.07,Surface Defect,Maintenance
1215,2025-05-15,Night,Line C,Product Beta,1059,12,2,37.76,Dimensional Error,Maintenance
1216,2025-05-16,Morning,Line A,Product Delta,1540,73,13,68.79,Surface Defect,Maintenance
1217,2025-05-16,Afternoon,Line A,Product Delta,1421,20,3,11.39,Dimensional Error,None
1218,2025-05-16,Night,Line A,Product Delta,1293,33,10,31.31,Coating Defect,Mechanical Failure
1219,2025-05-16,Morning,Line B,Product Delta,1226,53,7,70.49,Coating Defect,Quality Issue
1220,2025-05-16,Afternoon,Line B,Product Alpha,1221,46,7,69.96,Coating Defect,Quality Issue
1221,2025-05-16,Night,Line B,Product Alpha,1131,15,2,77.09,Coating Defect,Mechanical Failure
1222,2025-05-16,Morning,Line C,Product Delta,1083,26,7,17.33,Assembly Error,Quality Issue
1223,2025-05-16,Afternoon,Line C,Product Beta,1182,68,16,43.9,Surface Defect,Quality Issue
1224,2025-05-16,Night,Line C,Product Delta,955,21,4,73.8,Surface Defect,Mechanical Failure
1225,2025-05-17,Morning,Line A,Product Beta,1420,38,8,52.65,Coating Defect,Material Shortage
1226,2025-05-17,Afternoon,Line A,Product Alpha,1413,75,16,36.82,Coating Defect,Material Shortage
1227,2025-05-17,Night,Line A,Product Gamma,1379,53,5,75.7,Assembly Error,Material Shortage
1228,2025-05-17,Morning,Line B,Product Alpha,1377,63,15,29.37,Dimensional Error,Maintenance
1229,2025-05-17,Afternoon,Line B,Product Gamma,1316,71,10,70.99,Assembly Error,Material Shortage
1230,2025-05-17,Night,Line B,Product Delta,1111,52,4,72.07,Coating Defect,Maintenance
1231,2025-05-17,Morning,Line C,Product Gamma,1094,35,10,73.88,Surface Defect,Mechanical Failure
1232,2025-05-17,Afternoon,Line C,Product Beta,1106,64,16,43.17,Surface Defect,Changeover
1233,2025-05-17,Night,Line C,Product Alpha,1052,11,3,82.46,Assembly Error,Mechanical Failure
1234,2025-05-18,Morning,Line A,Product Gamma,1476,73,21,35.85,Dimensional Error,Changeover
1235,2025-05-18,Afternoon,Line A,Product Delta,1505,72,11,72,Dimensional Error,Maintenance
1236,2025-05-18,Night,Line A,Product Beta,1354,75,21,19.05,Surface Defect,Mechanical Failure
1237,2025-05-18,Morning,Line B,Product Alpha,1213,46,10,35.47,Assembly Error,Maintenance
1238,2025-05-18,Afternoon,Line B,Product Delta,1300,22,2,58.4,Surface Defect,Maintenance
1239,2025-05-18,Night,Line B,Product Delta,1213,12,1,72.45,Dimensional Error,Maintenance
1240,2025-05-18,Morning,Line C,Product Beta,1091,55,13,44.76,Dimensional Error,Mechanical Failure
1241,2025-05-18,Afternoon,Line C,Product Alpha,1136,56,7,43.32,Coating Defect,Maintenance
1242,2025-05-18,Night,Line C,Product Delta,1021,26,7,81.44,Assembly Error,Maintenance
1243,2025-05-19,Morning,Line A,Product Beta,1574,56,11,60.85,Coating Defect,Changeover
1244,2025-05-19,Afternoon,Line A,Product Delta,1412,13,3,10.14,Coating Defect,None
1245,2025-05-19,Night,Line A,Product Gamma,1378,40,10,44.73,Surface Defect,Changeover
1246,2025-05-19,Morning,Line B,Product Gamma,1340,57,11,23.14,Dimensional Error,Maintenance
1247,2025-05-19,Afternoon,Line B,Product Beta,1332,71,12,12.59,Assembly Error,None
1248,2025-05-19,Night,Line B,Product Alpha,1145,44,4,55.07,Coating Defect,Mechanical Failure
1249,2025-05-19,Morning,Line C,Product Beta,1194,74,6,82.76,Dimensional Error,Changeover
1250,2025-05-19,Afternoon,Line C,Product Delta,1151,24,2,81.82,Dimensional Error,Material Shortage
1251,2025-05-19,Night,Line C,Product Delta,970,54,13,13.51,Dimensional Error,None
1252,2025-05-20,Morning,Line A,Product Beta,1579,32,7,81.36,Coating Defect,Quality Issue
1253,2025-05-20,Afternoon,Line A,Product Delta,1368,83,21,48.55,Dimensional Error,Quality Issue
1254,2025-05-20,Night,Line A,Product Delta,1281,52,13,30.26,Assembly Error,Mechanical Failure
1255,2025-05-20,Morning,Line B,Product Gamma,1342,71,18,80.52,Assembly Error,Maintenance
1256,2025-05-20,Afternoon,Line B,Product Delta,1328,81,17,23.42,Coating Defect,Material Shortage
1257,2025-05-20,Night,Line B,Product Alpha,1202,37,9,61.96,Surface Defect,Changeover
1258,2025-05-20,Morning,Line C,Product Alpha,1159,35,8,34.62,Surface Defect,Maintenance
1259,2025-05-20,Afternoon,Line C,Product Alpha,1018,11,3,63.48,Dimensional Error,Maintenance
1260,2025-05-20,Night,Line C,Product Gamma,1021,39,12,65.34,Coating Defect,Changeover
1261,2025-05-21,Morning,Line A,Product Gamma,1518,65,7,12.51,Coating Defect,None
1262,2025-05-21,Afternoon,Line A,Product Gamma,1370,65,15,66.68,Surface Defect,Quality Issue
1263,2025-05-21,Night,Line A,Product Alpha,1452,89,22,28.94,Surface Defect,Maintenance
1264,2025-05-21,Morning,Line B,Product Alpha,1336,57,7,20.26,Surface Defect,Maintenance
1265,2025-05-21,Afternoon,Line B,Product Beta,1164,58,14,29.96,Surface Defect,Mechanical Failure
1266,2025-05-21,Night,Line B,Product Delta,1088,37,8,76.93,Surface Defect,Mechanical Failure
1267,2025-05-21,Morning,Line C,Product Beta,1088,24,6,68.23,Dimensional Error,Mechanical Failure
1268,2025-05-21,Afternoon,Line C,Product Gamma,1146,20,5,23.97,Dimensional Error,Mechanical Failure
1269,2025-05-21,Night,Line C,Product Delta,991,59,8,8.13,Dimensional Error,None
1270,2025-05-22,Morning,Line A,Product Delta,1484,43,8,30.11,Surface Defect,Changeover
1271,2025-05-22,Afternoon,Line A,Product Gamma,1455,86,21,62.79,Coating Defect,Quality Issue
